schema	generated_utc	source_f3d_name	source_fusion_data_id	component_name	component_part_number	component_description	component_entity_token	occurrence_count	occurrence_paths	body_name	body_entity_token	body_count	direct_subcomponent_count	body_is_solid	validation_status	validation_details	component_classification	tm_bom_scope	material_name	appearance_name	bbox_x_mm	bbox_y_mm	bbox_z_mm	surface_area_mm2	volume_mm3	mass_kg	density_kg_m3	component_attributes_json	body_attributes_json
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.178614+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_05	Plastic_Gear_05		/v4BAAEAHxQAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_05:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UTAxNjFMTk010DY0MjHVNLM0NdRNTzS11jQ0T01JSjdJMTI2SwGqBZjCgAbB9Bgpg60DWmxpaWAIAn1dtoIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	105.0	105.0	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.202146+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_07	Plastic_Gear_07		/v4BAAEAcxQAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_07:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UzMzMTVMMkg10U5ONEnVNjI2TdC1Mko11jZJSk01TTIwNjY0SwWqBZjCgAbB9Bgpg60DWmxqZGwMAfUX14YkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	105.0	105.0	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.223699+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_02	Plastic_Gear_02		/v4BAAEAoRMAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_02:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDI0tko1Sk9J0LQySEnVNjC0tdS0TjVJ0jVONjZNNTS1Mk1MtwWqBZjCgAbB9Bgpg60DWmxqYGQMAH2A39okAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	104.80000000000001	104.80000000000001	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.247388+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_01	Plastic_Gear_01		/v4BAAEAdxMAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_01:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0Uko2TLNJMDUx0LY0tUnVNUs1SdBNTzdN0TcxMLYxNTA2MjZONwWqBZjCgAbB9Bgpg60DWmxoYGQIAdJ6SUokAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	105.0	105.0	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.270840+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_03	Plastic_Gear_03		/v4BAAEAyxMAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_03:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDMyMLMwtUwx000ySLHRNUlPNdRPTTJN1Dc2NTC0MUs2TU80twWqBZjCgAbB9Bgpg60DWmxoamAIAgqK+HokAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	105.0	105.0	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.291696+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_06	Plastic_Gear_06		/v4BAAEASRQAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_06:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UUhMN0owNDVJ1DQ1NLXVNEtMMdS2Ski11LcyTLFIsjNLMzIySwGqBZjCgAbB9Bgpg60DWmxoZGwIAiXe/n4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	104.80000000000001	104.80000000000001	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.315100+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_09	Plastic_Gear_09		/v4BAAEAxxQAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_09:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UkizMU0zSjE10DU1T0nRNkoxMdRMNEpN1DZKSEi0skgxMDUzTwGqBZjCgAbB9Bgpg60DWmxqbmgMAiBGTVIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	105.0	105.0	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.338964+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_10	Plastic_Gear_10		/v4BAAEA8RQAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_10:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UUswMjdPMjSx0U03MzHRNkgwNdC1TDEx1k80SzU2TTS3MzE3NwWqBZjCgAbB9Bgpg60DWmxpbWgIAfUYTtYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	104.80000000000001	104.80000000000001	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.361975+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_12	Plastic_Gear_12		/v4BAAEARRUAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_12:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UzE2SUk2NzVN1zZOMknRNUkySdS2TTS10Uw3Nkk3SLM2Sk5IswGqBZjCgAbB9Bgpg60CKTE0sjAHo+E4jiQAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	104.80000000000001	104.80000000000001	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:46.385597+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Plastic_Gear_11	Plastic_Gear_11		/v4BAAEAGxUAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Plastic_Gear_11:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjC0Mk5NSDC10Lc1NDHRN0pItdRNN08x0DUzNzE2MjAyTTZIMwWqBZjCgAbB9Bgpg60DWm5qYGAIAEH2tmYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	105.0	105.0	8.0	20726.919	61118.381	0.479779	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.768017+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Louvre_Damper_1540x440_ShortSpan	Louvre_Damper_1540x440_ShortSpan	Open CASCADE Model	/v4BAAEAbxUAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1			0	109		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_0; DIRECT_SUBCOMPONENTS_109.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.778846+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Rear_Bottom	Rear_Bottom		/v4BAAEAjwEAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Rear_Bottom:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0U0oySDEwsDNJ0zU2SE3VNzMyNdS0NLVN1k5PMUtISk01STVINwWqBZjCgAbB9Bgpg60DWmxibAwBXRscTiAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	1540.0	2.0	30.0	98680.0	92400.0	0.72534	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.788750+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Left_Outer_Web	Left_Outer_Web		/v4BAAEA4wEAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Left_Outer_Web:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UzIxSTA0sUo10jVIs03RNjI0NdC2SElN0DVPMTIzMkk1SjC1TwWqBZjCgAbB9Bgpg60DWmxoZAgAoz3EViAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	2.0	116.0	500.0	118464.0	116000.0	0.9106	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.799162+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Rear_Right	Rear_Right		/v4BAAEAZQEAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Rear_Right:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0U0kyTzc0NktN001IMTXVNUpOMdC3SDFN0U5PTkswSU4yTLQ0swWqBZjCgAbB9Bgpg60DWG1uaAgC0GKfbiAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	30.0	2.0	500.0	32120.0	30000.0	0.2355	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.807243+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Front_Top	Front_Top		/v4BAAEAEQEAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Front_Top:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0Uks3SLM0szVJ0zY0NDXRNki3MdBPNE1N1UxKNzC1TDFKTU43TwGqBZjCgAbB9Bgpg60DWGxsaAgB/+SvgiAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	1540.0	2.0	30.0	98680.0	92400.0	0.72534	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.817977+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Rear_Top	Rear_Top		/v4BAAEAuQEAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Rear_Top:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULA0sDNKSzC10TRNNknRNjC2MdS1TUg10zdMMTEyMU82NLcwswGqBZjCgAbB9Bgpg60CKTMwtAcWJBCGIAAAA	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	1540.0	2.0	30.0	98680.0	92400.0	0.72534	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.827617+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Right_Outer_Web	Right_Outer_Web		/v4BAAEANwIAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Right_Outer_Web:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDJKTU1PTklJ0TQyMjXRNjAxNdC3Nzc11k1KMzBINEi0szUwswGqBZjCgAbB9Bgpg60CKzAxMASIvp+yIAAAA	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	2.0	116.0	500.0	118464.0	116000.0	0.9106	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.836892+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Left_Inner_Web	Left_Inner_Web		/v4BAAEADQIAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Left_Inner_Web:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDA1SDcyNTRN1Ew1MzHVNkoxSdRPNzRJ1zZMMU5MSTS0M0kyNwGqBZjCgAbB9Bgpg60DWm5oZAwB2VaQ2iAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	2.0	116.0	440.0	104304.0	102080.0	0.801328	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.845749+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Gear_Cover	Bottom_Gear_Cover		/v4BAAEA3wIAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Gear_Cover:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UkgwtTSxNDZN0jdIsk3RN0tJMdC2SUix0LS1STCwMjS0SjdJMwWqBZjCgAbB9Bgpg60DWm5sbAwAiUGUTiAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	1540.0	116.0	2.0	363457.894	356714.698	2.80021	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.853776+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Cover	Top_Cover		/v4BAAEACQMAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Cover:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULE3TUiwMjI11jVJTjHVNTC1SdBPTEs11LS2NDCwNU40MkowswWqBZjCgAbB9Bgpg60DWWxiaAgA47mO5iAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	1540.0	116.0	2.0	363904.0	357280.0	2.804648	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.862275+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Fixed_End_Filler_Right	Fixed_End_Filler_Right		/v4BAAEAXQMAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Fixed_End_Filler_Right:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UTJMsk0xSUo10k9NSDHVNDJLNdJMsTEx0DVIsDRJNLcySzNMSwWqBZjCgAbB9Bgpg60DWW1haAgBRWArhiAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	20.0	2.0	440.0	19440.0	17600.0	0.13816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.872763+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Right_Inner_Web	Right_Inner_Web		/v4BAAEAYQIAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Right_Inner_Web:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjCzNUg0N05J1U8ySDXRNjExMdS2SLIx0LQ1Mk82BvFRTQ1OwWqAZDGgAbJ+BAtg6kPVmJuYAYGC6VYgAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	2.0	116.0	440.0	104304.0	102080.0	0.801328	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.883309+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_Web	Bottom_Bearing_Web		/v4BAAEAiwIAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_Web:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0U0kzTzA1SU811jUxNzXVNDFOMdS0tjAx1DZKMLQyNzM0SUxNTwWqBZjCgAbB9Bgpg60DWm1lYAgCAewjwiAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	1540.0	116.0	2.0	354384.032	345667.731	2.713492	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.892850+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_Web	Top_Bearing_Web		/v4BAAEAtQIAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_Web:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UTA3NzEzSLNJ0LSySzXRNgLp0LQ1S0nRTDYwSDVPTTC2TLJLAaoFmMKABsH0GCmDrQNabGxsCAI57IB+IAAAA	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	1540.0	116.0	2.0	354384.032	345667.731	2.713492	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.900837+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Fixed_End_Filler_Left	Fixed_End_Filler_Left		/v4BAAEAMwMAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Fixed_End_Filler_Left:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UTC1TDS0MU0x0DYxMU3VNLMwNdROTTUx0k9PSUo3MUs0sEo1MwGqBZjCgAbB9Bgpg60DWW5iaAwDgqIGXiAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	20.0	2.0	440.0	19440.0	17600.0	0.13816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.910403+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		(Unsaved)	2026_09_08_@_15-59-24_Simplify_1		/v4BAAEAAwAAAAAAAAAAAAAA	0				4	24		ROOT_ASSEMBLY	Root assembly is not an orderable component.	ROOT_ASSEMBLY	NOT_AN_ORDER_ITEM										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.917301+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Front_Bottom	Front_Bottom		/v4BAAEA5wAAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Front_Bottom:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULC1MLVJTkyx0zVMsjXRNjIzMdS0MDMx1LQ1SklLNLFPSLA0NwWqBZjCgAbB9Bgpg60DWG5lZAgAt0EWPiAAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	1540.0	2.0	30.0	98680.0	92400.0	0.72534	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.925324+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Front_Right	Front_Right		/v4BAAEAvAAAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Front_Right:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UEo1S0wwTzVJ0U1PNTHRNjE0TdRMtky10gaJGKRamZikpSYZgtUAzGNAA2D4DBbB1IOuNjMwAi/g8J4gAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	30.0	2.0	500.0	32120.0	30000.0	0.2355	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:49.936617+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Rear_Left	Rear_Left		/v4BAAEAOwEAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Rear_Left:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjJNNzA3Njc10TY2TzXRNjI1MdS1MLcx005INzZNNgCxDs2SwWqAZDGgAbJ+BAtg6kPXGpsYArS9bP4gAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(179,189,199)	30.0	2.0	500.0	32120.0	30000.0	0.2355	7850.0	[]	[]
